type,indicator,classification,detected_date
domain,brondlaukrainy[.]pl,legitimate,2022-06-21
domain,brot-bruecke-ukraine[.]eu,legitimate,2022-04-08
domain,brucker-helfen-der-ukraine[.]de,legitimate,2022-03-08
domain,brueckenschlag-ukraine[.]de,legitimate,2022-03-08
domain,bss-ukraine[.]com,legitimate,2022-03-14
domain,bss-ukraine[.]com[.]ua,legitimate,2022-03-23
domain,budukraine[.]com,legitimate,2022-03-08
domain,busesforukraine[.]com,legitimate,2022-04-06
domain,business-for-ukraine[.]se,legitimate,2022-03-10
domain,businessaviationukraine[.]org,legitimate,2022-04-06
domain,businessforukraine[.]com,legitimate,2022-03-08
domain,businessforukraine[.]org,legitimate,2022-03-08
domain,businessukraine[.]net,legitimate,2022-03-09
domain,businesswithukraine[.]com,legitimate,2022-03-08
domain,buyartsupportukraine[.]com,legitimate,2022-06-05
domain,buyforukraine[.]com,legitimate,2022-04-26
domain,caaukraine[.]org,legitimate,2022-03-10
domain,cafod[.]org[.]uk,legitimate,2022-04-04
domain,calgary4ukraine[.]com,legitimate,2022-05-14
domain,callingforhelp[.]org,legitimate,2022-04-04
domain,calmforukraine[.]com,legitimate,2022-06-23
domain,cambridge4ukraine[.]uk,legitimate,2022-05-17
domain,cards-for-ukraine[.]at,legitimate,2022-05-17
domain,care-for-ukraine[.]com,legitimate,2022-04-06
domain,care4ukraine[.]online,legitimate,2022-04-01
domain,careforukraine[.]com,legitimate,2022-03-08
domain,careinternational[.]org[.]uk,legitimate,2022-04-04
domain,caritas-fluechtlingshilfe-ukraine[.]de,legitimate,2022-04-27
domain,casmaraukraine[.]com,legitimate,2022-03-08
domain,chechenswithukraine[.]org,legitimate,2022-03-08
domain,chefukraine[.]com,legitimate,2022-03-08
domain,cincy4ukraine[.]org,legitimate,2022-06-02
domain,closetheskyoverukraine[.]com,legitimate,2022-04-07
domain,cls-ukraine[.]com,legitimate,2022-03-08
domain,cluster-ukraine[.]org,legitimate,2022-03-08
domain,coachesforukraine[.]com,legitimate,2022-04-30
domain,coalitionforukraine[.]com,legitimate,2022-04-01
domain,code4ukraine[.]com,legitimate,2022-03-08
domain,coffe-ukraine[.]online,legitimate,2022-03-08
domain,coffeeinukraine[.]com,legitimate,2022-03-31
domain,coinwayukraine[.]com,legitimate,2022-03-08
domain,comebackalive[.]in[.]ua,legitimate,2022-04-04
domain,commerceforukraine[.]eu,legitimate,2022-04-06
domain,companies-ukraine[.]org,legitimate,2022-04-27
domain,composersukraine[.]org,legitimate,2022-03-09
domain,concertforukraine[.]org,legitimate,2022-04-13
domain,congresshelpukraine[.]org,legitimate,2022-03-28
domain,connectingwithukraine[.]com,legitimate,2022-05-14
domain,connectukraine[.]nl,legitimate,2022-05-13
domain,cookforukraine[.]org,legitimate,2022-06-04
domain,cooperhunter-ukraine[.]com,legitimate,2022-03-08
domain,crane-ukraine[.]com,legitimate,2022-03-08
domain,cratesforukraine[.]com,legitimate,2022-06-24
domain,creativesforukraine[.]com,legitimate,2022-03-08
domain,creativeukrainemag[.]com,legitimate,2022-05-17
domain,crowdsourceukraine[.]com,legitimate,2022-03-08
domain,crypto-ukraine[.]com,legitimate,2022-03-08
domain,cryptoforukraine[.]io,legitimate,2022-03-08
domain,cyber-ukraine[.]com,legitimate,2022-03-08
domain,cyprusukraine[.]org[.]cy,legitimate,2022-12-16
domain,czechhomesforukraine[.]com,legitimate,2022-03-08
domain,davidsonforukraine[.]com,legitimate,2022-05-04
domain,dearukrainepoem[.]com,legitimate,2022-06-15
domain,dec[.]org[.]uk,legitimate,2022-04-04
domain,decukraine[.]com,legitimate,2022-03-19
domain,defendukraine[.]org,legitimate,2022-03-08
domain,defenseforukraine[.]com,legitimate,2022-04-01
domain,desertbenefitforukraine[.]com,legitimate,2022-04-01
domain,designersunitedforukraine[.]org,legitimate,2022-03-08
