type,indicator,classification,detected_date
domain,cmu-renouv[.]com,phishing,2022-09-20
domain,cartevital22[.]fr,phishing,2022-11-02
domain,cartevit-renouvel[.]fr,phishing,2022-11-02
domain,banxo-mescompte-connect[.]com,phishing,2022-11-02
domain,assures-cartevitale[.]com,phishing,2022-09-20
domain,assistance-moncompte[.]com,phishing,2022-11-02
domain,ameli-secure[.]net,phishing,2022-08-08
domain,vitale-amlie[.]fr,phishing,2022-09-20
domain,vital-infosante[.]fr,phishing,2022-11-02
domain,verfication-edf[.]com,phishing,2022-11-02
domain,service-renouvellement[.]fr,phishing,2022-11-02
domain,restriction-abonnement[.]info,phishing,2022-11-02
domain,renouvel-cpam[.]com,phishing,2022-11-02
domain,my-ameli-infos[.]com,phishing,2022-11-02
domain,moncompte-client[.]fr,phishing,2022-09-20
domain,mon-comptes-vitale[.]com,phishing,2022-11-02
domain,mescomptes-support[.]com,phishing,2022-11-02
domain,macarte-infosecu[.]fr,phishing,2022-11-02
domain,ma-demande-ameli[.]org,phishing,2022-11-02
domain,cfspartimpotsgouv[.]org,phishing,2022-11-02
domain,cartesvital[.]info,phishing,2022-09-20
domain,assuvitale-2022[.]com,phishing,2022-11-02
domain,assurancemeli[.]com,phishing,2022-11-02
domain,assur-ccvital[.]com,phishing,2022-11-02
domain,amelicontacte[.]com,phishing,2022-11-02
domain,ameli-info-serv[.]com,phishing,2022-09-20
domain,ameli-espace-priver[.]com,phishing,2022-09-20
domain,amazon-informations-comptes[.]com,phishing,2022-08-18
domain,activation-certicode[.]com,phishing,2022-11-02
domain,vosdroits-assurancemaladie[.]fr,phishing,2022-11-02
domain,sante-assurancemaladie-cartevitale[.]com,phishing,2022-09-20
domain,renouvels-cartesvits[.]com,phishing,2022-11-02
domain,renouvellement-clients[.]com,phishing,2022-11-02
domain,renouvellement-acceuil[.]com,phishing,2022-11-02
domain,renouvcartevitale[.]com,phishing,2022-11-02
domain,regul-netflix[.]fr,phishing,2022-08-24
domain,macartevitale-connexion[.]com,phishing,2022-11-02
domain,macartevitale-client[.]com,phishing,2022-11-02
domain,infosvital[.]net,phishing,2022-09-20
domain,infosecu-inform[.]info,phishing,2022-11-02
