type,indicator,classification,detected_date
domain,cassettestoreday22.com,malicious,2024-10-18
domain,castolorina.com,malicious,2025-10-09
domain,catalystserverdomain.com,malicious,2026-02-24
domain,catasai.com,malicious,2026-02-24
domain,catrunlu.com,malicious,2025-01-23
domain,cdexha.de,malicious,2026-02-24
domain,celvoriaawardsfya.com,malicious,2026-02-24
domain,cesarsgadgetinis.info,malicious,2025-07-13
domain,chalybeateicky.sbs,malicious,2025-03-03
domain,championcore.st,malicious,2025-01-14
domain,championhealthyfoods.com,malicious,2026-02-24
domain,charundiversified.sbs,malicious,2025-11-29
domain,chclatesdabst.com,malicious,2025-12-12
domain,cheapbonanzaoutlet.com,malicious,2026-02-24
domain,cheapbusinesscards.cc,malicious,2025-10-16
domain,cheapperfume.shop,malicious,2025-12-17
domain,cheapperfume.shop,malicious,2025-12-17
domain,cheapsol.store,malicious,2026-01-16
domain,cheaptriptomykonos.store,malicious,2025-12-18
domain,chedalne.sbs,malicious,2026-02-24
domain,chicklach.website,malicious,2026-02-24
domain,chimanoquest.world,malicious,2024-06-12
domain,chinseir.com,malicious,2026-02-24
domain,chisholmeffect.com,malicious,2026-02-24
domain,citizendeviation.me,malicious,2023-09-08
domain,clabinoj.com,malicious,2025-08-29
domain,claim-mtgox.com,malicious,2024-02-21
domain,claimtoday.store,suspicious,2025-08-08
domain,clammilyhamlet.boats,malicious,2025-10-17
domain,clickandclaim.su,malicious,2024-11-13
domain,clickandshopmail.com,malicious,2024-02-14
domain,clickearnpanel.com,malicious,2026-02-24
domain,clickfasttoday.com,malicious,2025-01-08
domain,clickforradar.com,malicious,2026-02-24
domain,clicknloader.com,malicious,2024-08-09
domain,clickrewardflow.com,malicious,2025-08-08
domain,clickvoyagers.com,malicious,2026-02-24
domain,clickweb360.com,malicious,2024-06-29
domain,clickyfun.online,malicious,2025-10-09
domain,clipresource.com,malicious,2026-02-24
domain,clorurbed.com,malicious,2026-02-24
domain,clutchingloss.net,malicious,2026-02-24
domain,codeworksquick.com,malicious,2025-04-28
domain,collaboratecode.com,malicious,2025-07-17
domain,collectivenessproserpina.online,malicious,2025-02-26
domain,compostortarp.com,malicious,2026-02-24
domain,compteralps.xyz,malicious,2026-02-24
domain,conikblind.online,malicious,2026-02-24
domain,connectadvancetech.com,malicious,2025-06-07
domain,constellationprizes.com,malicious,2025-07-30
domain,construexpressgt.net,malicious,2025-10-28
domain,consumerfeedback.plus,malicious,2025-04-22
domain,consumerspecial.pro,malicious,2026-02-24
domain,conversationontech.com,malicious,2024-01-28
domain,convertkit-mail2.com,malicious,2026-02-24
domain,cookstowns.com,malicious,2026-02-24
domain,coperhanger.site,malicious,2026-02-24
domain,cordwainidiom.homes,malicious,2026-02-24
domain,corebastionity.com,malicious,2025-12-12
domain,corevistathehub.info,malicious,2026-02-24
domain,cosmic82.com,malicious,2026-02-24
domain,cosmicmind.su,suspicious,2025-12-29
domain,cosmicsurveys.com,malicious,2026-02-24
domain,cosmotry.com,malicious,2026-02-24
domain,countrisdicts.com,malicious,2025-06-27
domain,coupleschaste.fun,malicious,2026-02-24
domain,cracidaeapios.boats,malicious,2025-12-08
domain,craftkeeep.lat,malicious,2026-02-24
domain,creamdiscountstore.info,malicious,2026-02-24
domain,creativesounds.st,malicious,2024-12-02
domain,crimsonorbit.net,malicious,2024-10-01
