type,indicator,classification,detected_date
domain,mhdi[.]me,malicious,2023-08-17
domain,iyfd[.]me,malicious,2023-08-14
domain,bz0[.]us,malicious,2023-08-07
domain,yb7[.]us,malicious,2023-08-07
domain,rgqw[.]info,malicious,2023-05-29
domain,anxa[.]me,malicious,2023-08-28
domain,zxwa[.]info,malicious,2023-05-08
domain,qwoy[.]site,malicious,2023-06-10
domain,auvs[.]me,malicious,2023-05-16
domain,ezcw[.]me,malicious,2023-08-17
domain,bthn[.]info,malicious,2023-06-06
domain,dnia[.]me,malicious,2023-08-28
domain,z6f[.]us,malicious,2023-08-22
domain,l3yc[.]us,malicious,2023-07-18
domain,my0[.]us,malicious,2023-08-20
domain,4nq[.]us,malicious,2023-09-07
domain,kb6[.]us,malicious,2023-07-20
domain,fqsm[.]cc,malicious,2023-07-02
domain,bwtm[.]info,malicious,2023-05-25
domain,lgzk[.]info,malicious,2023-05-22
domain,vq0[.]us,malicious,2023-08-03
domain,djgv[.]me,malicious,2023-07-13
domain,dufb[.]info,malicious,2023-05-22
domain,qglw[.]cc,malicious,2023-06-11
domain,am7[.]us,malicious,2023-08-04
domain,nrqa[.]website,malicious,2023-09-07
domain,2yg[.]us,malicious,2023-07-24
domain,hb7[.]us,malicious,2023-08-07
domain,yqmw[.]me,malicious,2023-08-17
domain,1mt[.]us,malicious,2023-08-12
domain,tgmo[.]cc,malicious,2023-06-11
domain,j6n[.]us,malicious,2023-08-15
domain,jw0[.]us,malicious,2023-08-15
domain,w6d[.]us,malicious,2023-08-25
domain,jc8[.]us,malicious,2023-08-15
domain,qhuq[.]cc,malicious,2023-06-14
domain,vlfj[.]website,malicious,2023-06-12
domain,rzlj[.]info,malicious,2023-05-28
domain,5dg[.]us,malicious,2023-08-29
domain,cw6[.]us,malicious,2023-07-30
domain,elnk[.]info,malicious,2023-06-06
domain,gowv[.]cc,malicious,2023-06-21
domain,fkzx[.]me,malicious,2023-08-17
domain,x6g[.]us,malicious,2023-08-07
domain,9rg[.]us,malicious,2023-08-06
domain,rtze[.]info,malicious,2023-05-22
domain,srjb[.]me,malicious,2023-08-28
domain,zo0[.]us,malicious,2023-08-04
domain,kh6[.]us,malicious,2023-08-05
domain,tbfd[.]me,malicious,2023-07-12
domain,sskf[.]website,malicious,2023-06-12
domain,qde9[.]us,malicious,2023-07-17
domain,gbfp[.]me,malicious,2023-05-20
domain,unyj[.]info,malicious,2023-05-29
domain,grjb[.]info,malicious,2023-05-08
domain,6xu[.]us,malicious,2023-08-19
domain,g8h[.]us,malicious,2023-07-20
domain,rjbw[.]info,malicious,2023-05-27
domain,pxeo[.]me,malicious,2023-09-07
domain,gmke[.]info,malicious,2023-06-06
domain,rvbj[.]info,malicious,2023-05-08
domain,ubqw[.]info,malicious,2023-06-08
domain,idpo[.]me,malicious,2023-08-17
domain,ucim[.]me,malicious,2023-05-22
domain,fsft[.]website,malicious,2023-06-12
domain,lc5[.]us,malicious,2023-08-07
domain,qtsx[.]us,malicious,2023-08-24
domain,qp0[.]us,malicious,2023-08-04
domain,w26[.]us,malicious,2023-07-18
domain,ev0[.]us,malicious,2023-08-04
domain,0gy[.]us,malicious,2023-08-20
domain,y1z[.]us,malicious,2023-08-21
domain,fg8[.]us,malicious,2023-08-07
domain,avmv[.]link,malicious,2023-06-11
domain,3wz[.]us,malicious,2023-07-17
domain,0ba[.]us,malicious,2023-08-12
domain,jzra[.]info,malicious,2023-06-08
domain,mfoo[.]info,malicious,2023-05-22
domain,wqfr[.]info,malicious,2023-06-08
domain,jzyv[.]cc,malicious,2023-06-09
domain,cx6[.]us,malicious,2023-08-07
domain,h5d[.]us,malicious,2023-07-21
domain,svwz[.]me,malicious,2023-08-17
domain,s8u[.]us,malicious,2023-08-07
domain,oxfe[.]cc,malicious,2023-07-03
domain,pnwn[.]info,malicious,2023-05-22
domain,z7b[.]us,malicious,2023-08-07
domain,9wr[.]us,malicious,2023-08-07
domain,ml0[.]us,malicious,2023-08-27
domain,ddxj[.]info,malicious,2023-05-29
domain,aoim[.]me,malicious,2023-08-17
domain,rypi[.]me,malicious,2023-05-22
domain,qgeq[.]info,malicious,2023-06-08
domain,enha[.]cc,malicious,2023-07-23
domain,hztj[.]me,malicious,2023-06-06
domain,gq7[.]us,malicious,2023-07-09
domain,x1y[.]us,malicious,2023-08-25
domain,7ou[.]us,malicious,2023-08-17
domain,uvql[.]me,malicious,2023-08-17
domain,hjnw[.]me,malicious,2023-08-14
domain,j2o[.]us,malicious,2023-08-07
domain,rfir[.]info,malicious,2023-07-15
domain,kgxz[.]site,malicious,2023-06-10
domain,ue4[.]us,malicious,2023-08-04
domain,lsyp[.]info,malicious,2023-09-07
domain,mknf[.]me,malicious,2023-08-17
