type,indicator,classification,detected_date
domain,arriveburninch[.]xyz,ddga,2022-04-08
domain,arrivesaiddifficult[.]xyz,ddga,2022-05-17
domain,arriveshowbusy[.]top,ddga,2022-04-08
domain,arrivestoryrise[.]xyz,ddga,2022-05-10
domain,artdeepsharp[.]top,ddga,2022-04-08
domain,artfaceequate[.]xyz,ddga,2022-05-20
domain,artrailride[.]top,ddga,2022-04-08
domain,artstonenoon[.]top,ddga,2022-04-08
domain,asapplehour[.]top,ddga,2022-04-06
domain,ascommonplanet[.]xyz,ddga,2022-04-14
domain,ashuntcompare[.]top,ddga,2022-04-08
domain,askboatpound[.]top,ddga,2022-04-08
domain,askbylight[.]top,ddga,2022-04-08
domain,askknewclaim[.]xyz,ddga,2022-04-08
domain,askstickamong[.]xyz,ddga,2022-05-26
domain,askwashsay[.]top,ddga,2022-04-06
domain,askwishthe[.]top,ddga,2022-04-06
domain,asmanyletter[.]top,ddga,2022-04-08
domain,asthanksscore[.]top,ddga,2022-04-08
domain,atomairexample[.]live,ddga,2022-04-05
domain,atomcurrentcame[.]top,ddga,2022-04-08
domain,atomexperiencetrouble[.]xyz,ddga,2022-06-05
domain,atomrepeatunit[.]live,ddga,2022-04-08
domain,atomsmallcloud[.]live,ddga,2022-04-08
domain,atsecurityus[.]top,ddga,2022-04-08
domain,attoneindicate[.]top,ddga,2022-04-08
domain,atweightoften[.]top,ddga,2022-04-08
domain,babygasup[.]top,ddga,2022-04-08
domain,babyletter-work[.]top,ddga,2022-04-05
domain,babywomanmount[.]top,ddga,2022-04-08
domain,backbloodwriter[.]xyz,ddga,2022-05-01
domain,backoffbest[.]top,ddga,2022-04-08
domain,backthankscost[.]top,ddga,2022-04-08
domain,backthousandamong[.]xyz,ddga,2022-05-11
domain,badstreamwhile[.]top,ddga,2022-04-08
domain,badwishsyllable[.]xyz,ddga,2022-04-08
domain,ballcontaintop[.]xyz,ddga,2022-04-19
domain,ballcrossbegin[.]top,ddga,2022-04-08
domain,ballliethus[.]top,ddga,2022-04-05
domain,ballshopworld[.]top,ddga,2022-04-08
domain,bandcosteat[.]top,ddga,2022-04-08
domain,bandkind-break[.]top,ddga,2022-04-05
domain,bandmanyengine[.]top,ddga,2022-04-08
domain,bandmilebody[.]top,ddga,2022-04-06
domain,bandpointthousand[.]xyz,ddga,2022-05-20
domain,bandwantlake[.]xyz,ddga,2022-04-08
domain,bankcarryword[.]top,ddga,2022-04-06
domain,bankmajornecessary[.]xyz,ddga,2022-06-05
domain,banknaturalbe[.]top,ddga,2022-04-08
domain,barbatyet[.]top,ddga,2022-04-08
domain,barcowthem[.]top,ddga,2022-04-08
domain,barlighttriangle[.]top,ddga,2022-04-08
domain,barstatehere[.]xyz,ddga,2022-04-08
domain,barsuddenbell[.]xyz,ddga,2022-06-05
domain,barthenspeak[.]top,ddga,2022-04-08
domain,bartrackbright[.]top,ddga,2022-04-08
domain,baseatominstrument[.]top,ddga,2022-04-08
domain,baseliftbright[.]top,ddga,2022-04-08
domain,basesubstancedance[.]xyz,ddga,2022-04-08
domain,basicbitreal[.]top,ddga,2022-04-08
domain,basicchildwar[.]club,ddga,2022-04-08
domain,basiccoldconsonant[.]top,ddga,2022-04-08
domain,basicmeasureearly[.]club,ddga,2022-04-05
domain,basicpose-history[.]top,ddga,2022-04-08
domain,basicscalesleep[.]xyz,ddga,2022-04-19
domain,basicspread-wash[.]top,ddga,2022-04-08
domain,basicwarboat[.]xyz,ddga,2022-06-05
domain,basicwestread[.]top,ddga,2022-04-06
domain,batexercisebread[.]top,ddga,2022-04-05
domain,batfeelnation[.]top,ddga,2022-04-08
domain,batmoreten[.]top,ddga,2022-04-06
domain,batpaint-period[.]top,ddga,2022-04-08
domain,bearafraidborn[.]top,ddga,2022-04-08
domain,bearbeatdrink[.]top,ddga,2022-04-08
domain,bearmaymine[.]xyz,ddga,2022-04-08
domain,bearneighbourthem[.]top,ddga,2022-04-08
domain,beatmeatthanks[.]top,ddga,2022-04-08
domain,beatpoorwish[.]top,ddga,2022-04-08
domain,beatreasonwrong[.]top,ddga,2022-04-08
domain,beautyprotectfact[.]top,ddga,2022-04-08
domain,beautyrecordsaw[.]top,ddga,2022-04-08
domain,beautyrosethose[.]top,ddga,2022-04-08
domain,beautysharpnoise[.]xyz,ddga,2022-06-05
domain,beautywoodcorrect[.]xyz,ddga,2022-04-08
domain,becreategeneral[.]top,ddga,2022-04-08
domain,bedflyhill[.]top,ddga,2022-04-08
domain,bednoticeabove[.]xyz,ddga,2022-04-08
domain,bedsightteeth[.]top,ddga,2022-04-08
domain,bedspeedpolice[.]top,ddga,2022-04-08
domain,beendreambusy[.]top,ddga,2022-04-08
domain,beenmatchflat[.]xyz,ddga,2022-04-19
domain,beenshellwing[.]top,ddga,2022-04-08
domain,beforemorningat[.]top,ddga,2022-04-08
domain,beforesonyear[.]xyz,ddga,2022-04-19
domain,beforewhysince[.]top,ddga,2022-04-08
domain,beganstretchamong[.]top,ddga,2022-04-08
domain,beganvalueeight[.]club,ddga,2022-04-08
domain,beginagreeriver[.]top,ddga,2022-04-08
domain,beginansearch[.]club,ddga,2022-04-08
domain,begincatask[.]xyz,ddga,2022-05-26
domain,beginfamilydark[.]top,ddga,2022-04-08
domain,beginmeandivision[.]top,ddga,2022-04-08
domain,beglassoperate[.]top,ddga,2022-04-08
domain,behindburngather[.]top,ddga,2022-04-08
domain,behindinterestday[.]live,ddga,2022-04-08
domain,behindonceobserve[.]top,ddga,2022-04-08
domain,behindwecorner[.]xyz,ddga,2022-04-08
domain,behindworldright[.]xyz,ddga,2022-05-01
domain,believebottomdress[.]xyz,ddga,2022-04-14
domain,believedictionarybeat[.]top,ddga,2022-04-08
domain,believelateyour[.]top,ddga,2022-04-08
domain,believesevenmountain[.]xyz,ddga,2022-05-10
domain,believethenboard[.]xyz,ddga,2022-04-08
domain,bellfive-finger[.]top,ddga,2022-04-05
domain,bellisrain[.]top,ddga,2022-04-08
domain,bellmessagemake[.]xyz,ddga,2022-04-14
domain,beprintsay[.]xyz,ddga,2022-04-08
domain,beseahow[.]top,ddga,2022-04-05
domain,bestdogrow[.]top,ddga,2022-04-08
domain,bestinterestfar[.]xyz,ddga,2022-06-05
domain,bestpullfavour[.]xyz,ddga,2022-05-10
domain,beststretchcool[.]xyz,ddga,2022-06-05
domain,besttakemark[.]top,ddga,2022-04-08
domain,betterafterbook[.]xyz,ddga,2022-05-17
domain,betteraircoast[.]top,ddga,2022-04-06
domain,bettercenturylight[.]xyz,ddga,2022-05-01
domain,betterperhapshow[.]top,ddga,2022-04-08
domain,betterrealsense[.]top,ddga,2022-04-06
domain,betterskinexercise[.]top,ddga,2022-04-08
domain,bettertowardsinsect[.]top,ddga,2022-04-08
domain,betweenmothersettle[.]top,ddga,2022-04-08
domain,betweenweredeath[.]top,ddga,2022-04-08
domain,bigcutbaby[.]top,ddga,2022-04-08
domain,bigtoplist[.]top,ddga,2022-04-08
domain,birdfailconsonant[.]top,ddga,2022-04-06
domain,birdlearnborn[.]xyz,ddga,2022-04-08
domain,birdstoneset[.]top,ddga,2022-04-06
domain,bitbabypresent[.]top,ddga,2022-04-08
domain,bitequatelive[.]top,ddga,2022-04-08
domain,bitfarmgame[.]top,ddga,2022-04-08
domain,bithappencross[.]xyz,ddga,2022-05-10
domain,bitmethodcome[.]top,ddga,2022-04-08
domain,bitparentlast[.]top,ddga,2022-04-08
domain,bitquiteour[.]top,ddga,2022-04-08
domain,bittreatour[.]top,ddga,2022-04-06
domain,blackshiplaugh[.]top,ddga,2022-04-08
domain,blacksinglesurface[.]top,ddga,2022-04-06
domain,blackwaterrequire[.]club,ddga,2022-04-05
domain,bloodagemake[.]top,ddga,2022-04-08
domain,bloodbroadteam[.]xyz,ddga,2022-04-08
domain,bloodindicateto[.]top,ddga,2022-04-08
domain,bloodoppositefear[.]xyz,ddga,2022-06-05
domain,bloodropetime[.]top,ddga,2022-04-08
domain,bloodtrysurface[.]top,ddga,2022-04-06
domain,bloodweatherwere[.]top,ddga,2022-04-08
domain,blowcoolready[.]xyz,ddga,2022-05-13
domain,blowindicateinterest[.]xyz,ddga,2022-06-05
domain,blownothingmoney[.]top,ddga,2022-04-06
domain,bloworbut[.]top,ddga,2022-04-06
domain,blowoveralso[.]top,ddga,2022-04-08
domain,blowownpiece[.]top,ddga,2022-04-08
domain,blowplanettouch[.]top,ddga,2022-04-06
domain,blowresultice[.]top,ddga,2022-04-08
domain,blowthatfeed[.]live,ddga,2022-04-08
domain,bluefullsit[.]top,ddga,2022-04-08
domain,bluekindcould[.]top,ddga,2022-04-08
domain,bluethirdstrong[.]top,ddga,2022-04-08
domain,boardbeencommon[.]top,ddga,2022-04-08
domain,boardcoloursystem[.]top,ddga,2022-04-06
domain,boardprotectlevel[.]top,ddga,2022-04-08
domain,boatnextfarm[.]top,ddga,2022-04-08
domain,boatpickduring[.]top,ddga,2022-04-08
domain,boatthinclass[.]xyz,ddga,2022-05-12
domain,bodydeathmodern[.]xyz,ddga,2022-04-08
domain,bodypoorfather[.]top,ddga,2022-04-08
domain,bodywashstream[.]top,ddga,2022-04-08
domain,bonedeathoriginal[.]top,ddga,2022-04-08
domain,boneorgansit[.]live,ddga,2022-04-08
domain,boneroundcase[.]top,ddga,2022-04-08
domain,bonethiskey[.]top,ddga,2022-04-08
domain,bonetrackfather[.]top,ddga,2022-04-06
domain,boneusecity[.]top,ddga,2022-04-08
domain,booksimplehappy[.]top,ddga,2022-04-08
domain,booktheprocess[.]xyz,ddga,2022-05-10
domain,bookwarmwater[.]live,ddga,2022-04-05
domain,bornpluralsomebody[.]live,ddga,2022-04-08
domain,borntakecity[.]top,ddga,2022-04-08
domain,bornteamcame[.]xyz,ddga,2022-05-26
domain,bornthoughtcloud[.]top,ddga,2022-04-05
domain,bornwashnow[.]top,ddga,2022-04-08
domain,bothbrotherspread[.]xyz,ddga,2022-06-05
domain,bothdirectnorth[.]top,ddga,2022-04-08
domain,bothringpick[.]top,ddga,2022-04-06
domain,bothsouthchord[.]xyz,ddga,2022-04-08
domain,bottomjoyday[.]top,ddga,2022-04-08
domain,bottomlostoriginal[.]top,ddga,2022-04-08
domain,bottomstartmessage[.]xyz,ddga,2022-06-05
domain,boxdonesoil[.]top,ddga,2022-04-08
domain,boxtenbrother[.]top,ddga,2022-04-08
domain,boxweightbroad[.]xyz,ddga,2022-06-05
domain,boychiefcard[.]top,ddga,2022-04-08
domain,boymouthtwo[.]xyz,ddga,2022-05-11
domain,boysisterprotect[.]top,ddga,2022-04-08
