type,indicator,classification,detected_date
domain,assistukraine[.]co,phishing,2022-04-07
domain,assistukraine[.]me,phishing,2022-04-07
domain,assistukraine[.]net,phishing,2022-04-02
domain,assistukraine[.]org,phishing,2022-03-08
domain,assistukrainianrefugee[.]org,phishing,2022-04-07
domain,astrologyplatform[.]com,malware,2022-03-11
domain,athletesforukraine[.]com,parked,2022-03-08
domain,atlantic-ukraine[.]shop,unavailable,2022-03-23
domain,atmosphera[.]top,malware,2022-03-16
domain,attorneyinukraine[.]com,unavailable,2022-03-08
domain,auction4ukraine[.]co[.]uk,parked,2022-05-17
domain,auswandern-ukraine[.]com,parked,2022-03-08
domain,automobile-ukraine[.]xyz,phishing,2022-03-08
domain,automotiveukraine[.]com,unavailable,2022-03-08
domain,autostarukraine[.]com,parked,2022-03-08
domain,avatarfullmoviekissmovies[.]com,malware,2022-03-17
domain,aveclukraine[.]com,suspicious,2022-03-08
domain,avg-ukraine[.]org,parked,2022-03-08
domain,avtorazborka-ukraine[.]site,phishing,2022-03-08
domain,b4ukraine[.]com,suspicious,2022-08-26
domain,babynahrung-ukraine[.]de,suspicious,2022-04-23
domain,babynahrungukraine[.]de,suspicious,2022-04-23
domain,bake4ukraine[.]nl,suspended,2022-03-23
domain,bakertillyukraine[.]in[.]ua,parked,2022-06-03
domain,baltimore4ukraine[.]help,suspicious,2022-05-04
domain,basedukraine[.]com,phishing,2022-03-08
domain,bass-202-service-ua[.]site,phishing,2022-12-16
domain,bat-ukraine[.]com,suspicious,2022-03-11
domain,batsukraine[.]org,suspicious,2022-07-17
domain,battleforukraine[.]com,suspicious,2022-03-23
domain,bazarukraine[.]com,parked,2022-06-10
domain,beautytravelukraine[.]com,parked,2022-03-08
domain,beersforukraine[.]com,suspicious,2022-03-31
domain,beforukraine[.]be,parked,2022-03-31
domain,beforukraine[.]com,parked,2022-03-31
domain,bel-ukraine[.]com,parked,2022-03-08
domain,belaruswithukraine[.]com,suspicious,2022-06-07
domain,bend[.]javastrong[.]biz,suspicious,2022-04-04
domain,benefitukrainefundriser[.]com,suspicious,2022-05-15
domain,bernercookiesdespensary[.]com,phishing,2022-06-06
domain,bertshbt32[.]xyz,malware,2022-03-11
domain,bestukraine[.]org,malware,2022-04-01
domain,betwinner-ukraine[.]com,suspicious,2022-07-11
domain,binokl[.]kolos-ukraine2022[.]fun,suspicious,2022-07-17
domain,binokl[.]ukraine-store[.]space,suspicious,2022-07-17
domain,biovedaukraine[.]net,unavailable,2022-03-08
domain,birdoflightukraine[.]org,suspicious,2022-04-06
domain,bitcoin4ukraine[.]com,unavailable,2022-03-08
domain,blackforeignersinukraine[.]org,suspicious,2022-03-09
domain,blessedukraine[.]com,suspicious,2022-04-01
domain,blessukraine[.]com,suspicious,2022-03-19
domain,blocksitepremium[.]com,malware,2022-03-17
domain,bluettiukraine[.]com,suspicious,2022-06-06
domain,booksukraine[.]com,suspicious,2022-10-04
domain,bowlingforukraine[.]com,unavailable,2022-03-08
domain,bpoukraine[.]info,unavailable,2022-03-08
domain,braveukraine[.]com,parked,2022-03-08
domain,brewforukraine[.]beer,suspicious,2022-03-09
domain,brewforukraine[.]com,parked,2022-03-08
domain,brides-ukraine[.]net,suspicious,2022-05-20
domain,bridgeofloveukraine[.]com,phishing,2022-04-07
domain,bringmoney2ukraine[.]org,phishing,2022-03-08
domain,buchukraine1[.]com,unavailable,2022-05-04
domain,buildbackukraine[.]org,parked,2022-03-08
domain,buildingukrainehomes[.]org,parked,2022-03-08
domain,bulletprof[.]buzz,phishing,2022-03-30
domain,bulletproofukraine[.]com,suspicious,2022-03-08
domain,bunzo[.]org,phishing,2022-04-23
domain,burnmanage[.]quest,suspicious,2022-04-06
domain,businessforukraine[.]info,suspicious,2022-07-29
domain,busmarket-ukraine[.]com,parked,2022-03-08
domain,campaignforukraine[.]com,parked,2022-03-08
domain,campaignforukraine[.]org,parked,2022-03-08
domain,canadaukraine[.]info,suspicious,2022-05-04
domain,canadaukraine[.]org,phishing,2022-03-08
domain,cannabiswithukraine[.]org,suspicious,2022-03-31
domain,captain-ukraine[.]com,parked,2022-03-08
domain,captainukraine[.]com,suspicious,2022-03-08
domain,car4ukraine[.]com,suspicious,2022-06-13
domain,careforukraine[.]org,unavailable,2022-03-08
domain,carrieamie[.]com,phishing,2022-04-02
domain,cars-for-ukraine[.]com,suspicious,2022-06-21
domain,cars4ukraine[.]com,suspicious,2022-07-17
domain,castle-it[.]online,phishing,2022-12-16
domain,ccukraine[.]com,unavailable,2022-03-08
domain,centosi[.]ru,malware,2022-03-12
domain,centurycitydeposition[.]com,malware,2022-03-17
domain,cgp-ukraine[.]org,parked,2022-06-17
domain,channelukraine[.]com,suspicious,2022-08-08
domain,charitytoukraine[.]com,phishing,2022-04-02
domain,charityukraine[.]com,phishing,2022-03-08
domain,chefsforukraine[.]cf,unavailable,2022-05-07
domain,chicago4ukraine[.]com,suspicious,2022-07-06
domain,childrenofukraine[.]com,phishing,2022-03-08
domain,clickukraine[.]aero,unavailable,2022-03-31
domain,coaches2ukraine[.]org,suspicious,2022-06-17
domain,coachingforukraine[.]com,suspicious,2022-08-08
